order_id,order_date,product_name,category,quantity,price,discount_pct,revenue,region,channel,status
1278,2024-04-19,Hoodie,Clothing,1,2900,5,2755.0,Novosibirsk,Paid Ads,Delivered
1279,2024-11-11,Dumbbells,Sports,1,3200,10,2880.0,Kazan,Paid Ads,Delivered
1280,2024-01-27,Smart Watch,Electronics,1,9500,5,9025.0,Nizhny Novgorod,Paid Ads,Delivered
1281,2024-10-08,Sneakers,Clothing,2,6200,15,10540.0,Yekaterinburg,Email,Delivered
1282,2024-05-27,Pillow,Home & Garden,2,900,15,1530.0,Moscow,Direct,Delivered
1283,2024-09-30,Smartphone,Electronics,1,28000,15,23800.0,Moscow,Email,Returned
1284,2024-04-05,Desk Lamp,Home & Garden,1,1800,5,1710.0,Moscow,Social Media,Delivered
1285,2024-08-20,Backpack,Sports,1,4100,20,3280.0,Samara,Direct,Returned
1286,2024-05-19,T-Shirt,Clothing,1,1200,10,1080.0,Nizhny Novgorod,Social Media,Delivered
1287,2024-01-08,Pillow,Home & Garden,2,900,10,1620.0,Saint Petersburg,Direct,Returned
1288,2024-08-06,Jump Rope,Sports,1,550,10,495.0,Saint Petersburg,Paid Ads,Returned
1289,2024-06-14,T-Shirt,Clothing,1,1200,0,1200.0,Samara,Social Media,Delivered
1290,2024-06-03,Backpack,Sports,1,4100,10,3690.0,Nizhny Novgorod,Paid Ads,Delivered
1291,2024-12-07,Smart Watch,Electronics,1,9500,5,9025.0,Kazan,Social Media,Delivered
1292,2024-11-23,Pillow,Home & Garden,2,900,0,1800.0,Saint Petersburg,Email,Delivered
1293,2024-08-20,Jump Rope,Sports,1,550,5,522.5,Yekaterinburg,Direct,Delivered
1294,2024-05-06,Yoga Mat,Sports,2,2100,5,3990.0,Novosibirsk,Organic Search,Cancelled
1295,2024-02-27,Bluetooth Speaker,Electronics,4,4200,0,16800.0,Kazan,Paid Ads,Delivered
1296,2024-06-16,Water Bottle,Sports,1,890,0,890.0,Kazan,Email,Delivered
1297,2024-09-18,Face Cream,Beauty,1,1600,5,1520.0,Yekaterinburg,Direct,Delivered
1298,2024-10-13,Perfume,Beauty,2,4800,0,9600.0,Samara,Organic Search,Delivered
1299,2024-10-23,Headphones,Electronics,1,3500,10,3150.0,Kazan,Organic Search,Delivered
1300,2024-08-29,Tablet,Electronics,1,22000,10,19800.0,Samara,Email,Delivered
1301,2024-07-14,Hair Mask,Beauty,1,980,10,882.0,Nizhny Novgorod,Direct,Delivered
1302,2024-11-30,Desk Lamp,Home & Garden,1,1800,5,1710.0,Kazan,Paid Ads,Delivered
1303,2024-01-02,Tablet,Electronics,1,22000,10,19800.0,Yekaterinburg,Direct,Returned
1304,2024-04-27,Sneakers,Clothing,1,6200,0,6200.0,Nizhny Novgorod,Organic Search,Delivered
1305,2024-12-04,Serum,Beauty,3,2200,15,5610.0,Moscow,Paid Ads,Delivered
1306,2024-02-04,Bluetooth Speaker,Electronics,1,4200,5,3990.0,Nizhny Novgorod,Organic Search,Delivered
1307,2024-01-23,Hair Mask,Beauty,1,980,0,980.0,Samara,Organic Search,Delivered
1308,2024-09-14,Rug,Home & Garden,3,5500,10,14850.0,Novosibirsk,Direct,Cancelled
1309,2024-12-10,Rug,Home & Garden,1,5500,0,5500.0,Nizhny Novgorod,Direct,Delivered
1310,2024-07-30,Pillow,Home & Garden,1,900,20,720.0,Nizhny Novgorod,Paid Ads,Returned
1311,2024-10-11,Face Cream,Beauty,5,1600,20,6400.0,Nizhny Novgorod,Email,Cancelled
1312,2024-06-12,Hair Mask,Beauty,1,980,0,980.0,Samara,Direct,Returned
1313,2024-05-03,Jacket,Clothing,3,8500,0,25500.0,Yekaterinburg,Organic Search,Cancelled
1314,2024-07-30,Serum,Beauty,2,2200,0,4400.0,Novosibirsk,Paid Ads,Delivered
1315,2024-11-27,Smart Watch,Electronics,3,9500,0,28500.0,Nizhny Novgorod,Paid Ads,Delivered
1316,2024-05-17,Serum,Beauty,2,2200,15,3740.0,Saint Petersburg,Direct,Cancelled
1317,2024-04-21,Shampoo,Beauty,3,650,0,1950.0,Moscow,Paid Ads,Delivered
1318,2024-03-01,Shampoo,Beauty,2,650,10,1170.0,Yekaterinburg,Paid Ads,Cancelled
1319,2024-06-13,Thermos,Home & Garden,1,1400,10,1260.0,Novosibirsk,Social Media,Delivered
1320,2024-09-19,Hair Mask,Beauty,1,980,20,784.0,Yekaterinburg,Social Media,Delivered
1321,2024-07-08,Thermos,Home & Garden,1,1400,15,1190.0,Nizhny Novgorod,Paid Ads,Delivered
1322,2024-05-13,Backpack,Sports,2,4100,5,7790.0,Saint Petersburg,Paid Ads,Delivered
1323,2024-04-27,Serum,Beauty,3,2200,5,6270.0,Nizhny Novgorod,Social Media,Delivered
1324,2024-09-07,Hair Mask,Beauty,1,980,10,882.0,Saint Petersburg,Paid Ads,Cancelled
1325,2024-09-07,Hoodie,Clothing,5,2900,20,11600.0,Kazan,Organic Search,Delivered
1326,2024-12-08,Headphones,Electronics,1,3500,15,2975.0,Saint Petersburg,Organic Search,Delivered
1327,2024-01-05,Hoodie,Clothing,1,2900,0,2900.0,Nizhny Novgorod,Direct,Returned
1328,2024-12-03,Face Cream,Beauty,1,1600,5,1520.0,Moscow,Organic Search,Cancelled
1329,2024-05-20,Jump Rope,Sports,1,550,15,467.5,Nizhny Novgorod,Email,Delivered
1330,2024-02-24,Bluetooth Speaker,Electronics,1,4200,0,4200.0,Kazan,Social Media,Delivered
1331,2024-05-16,Face Cream,Beauty,1,1600,5,1520.0,Kazan,Paid Ads,Delivered
1332,2024-06-02,Headphones,Electronics,1,3500,0,3500.0,Kazan,Email,Delivered
1333,2024-11-22,Smartphone,Electronics,1,28000,15,23800.0,Nizhny Novgorod,Social Media,Cancelled
1334,2024-02-18,Yoga Mat,Sports,1,2100,15,1785.0,Nizhny Novgorod,Direct,Returned
1335,2024-05-18,Headphones,Electronics,2,3500,0,7000.0,Kazan,Direct,Delivered
1336,2024-04-01,Desk Lamp,Home & Garden,5,1800,5,8550.0,Samara,Email,Delivered
1337,2024-06-02,Hoodie,Clothing,1,2900,15,2465.0,Yekaterinburg,Direct,Delivered
1338,2024-07-15,T-Shirt,Clothing,2,1200,20,1920.0,Moscow,Organic Search,Returned
1339,2024-04-28,Tablet,Electronics,2,22000,10,39600.0,Kazan,Email,Delivered
1340,2024-01-16,Thermos,Home & Garden,1,1400,0,1400.0,Yekaterinburg,Email,Delivered
1341,2024-12-14,Water Bottle,Sports,1,890,10,801.0,Samara,Paid Ads,Delivered
1342,2024-02-12,Rug,Home & Garden,1,5500,10,4950.0,Saint Petersburg,Email,Delivered
1343,2024-07-03,Headphones,Electronics,1,3500,0,3500.0,Novosibirsk,Social Media,Delivered
1344,2024-03-08,Smartphone,Electronics,1,28000,5,26600.0,Kazan,Email,Delivered
1345,2024-01-14,Tablet,Electronics,2,22000,5,41800.0,Samara,Social Media,Returned
1346,2024-01-07,Thermos,Home & Garden,1,1400,0,1400.0,Kazan,Paid Ads,Cancelled
1347,2024-09-23,Sneakers,Clothing,1,6200,0,6200.0,Novosibirsk,Email,Delivered
1348,2024-02-02,Sneakers,Clothing,1,6200,0,6200.0,Samara,Organic Search,Delivered
1349,2024-05-08,Sneakers,Clothing,2,6200,0,12400.0,Moscow,Paid Ads,Delivered
1350,2024-01-04,Perfume,Beauty,3,4800,0,14400.0,Samara,Social Media,Returned
1351,2024-06-20,Serum,Beauty,1,2200,0,2200.0,Nizhny Novgorod,Paid Ads,Returned
1352,2024-06-09,Sneakers,Clothing,5,6200,0,31000.0,Nizhny Novgorod,Email,Cancelled
1353,2024-05-04,Thermos,Home & Garden,1,1400,10,1260.0,Novosibirsk,Organic Search,Cancelled
1354,2024-04-12,Backpack,Sports,1,4100,10,3690.0,Moscow,Email,Delivered
1355,2024-08-12,Desk Lamp,Home & Garden,3,1800,10,4860.0,Yekaterinburg,Email,Delivered
1356,2024-11-20,Rug,Home & Garden,1,5500,0,5500.0,Yekaterinburg,Email,Delivered
1357,2024-08-17,Water Bottle,Sports,2,890,5,1691.0,Samara,Email,Cancelled
1358,2024-01-19,Organizer,Home & Garden,2,750,15,1275.0,Moscow,Paid Ads,Delivered
1359,2024-03-26,Yoga Mat,Sports,2,2100,10,3780.0,Nizhny Novgorod,Email,Delivered
1360,2024-08-08,Headphones,Electronics,1,3500,0,3500.0,Nizhny Novgorod,Direct,Cancelled
1361,2024-10-24,Dumbbells,Sports,1,3200,0,3200.0,Samara,Direct,Cancelled
1362,2024-03-18,Desk Lamp,Home & Garden,1,1800,0,1800.0,Moscow,Organic Search,Delivered
1363,2024-06-27,Pillow,Home & Garden,1,900,0,900.0,Yekaterinburg,Social Media,Returned
1364,2024-02-19,Hair Mask,Beauty,1,980,0,980.0,Samara,Organic Search,Delivered
1365,2024-06-24,Smartphone,Electronics,4,28000,10,100800.0,Kazan,Paid Ads,Cancelled
1366,2024-03-22,Organizer,Home & Garden,1,750,5,712.5,Samara,Email,Delivered
1367,2024-04-05,Hair Mask,Beauty,1,980,10,882.0,Saint Petersburg,Email,Cancelled
1368,2024-08-07,Face Cream,Beauty,2,1600,0,3200.0,Samara,Organic Search,Cancelled
1369,2024-02-22,Dumbbells,Sports,1,3200,0,3200.0,Moscow,Social Media,Returned
1370,2024-09-27,Organizer,Home & Garden,1,750,0,750.0,Moscow,Social Media,Delivered
1371,2024-08-22,Dumbbells,Sports,3,3200,10,8640.0,Novosibirsk,Direct,Cancelled
1372,2024-02-13,Jacket,Clothing,1,8500,0,8500.0,Saint Petersburg,Social Media,Delivered
1373,2024-09-18,Hair Mask,Beauty,2,980,5,1862.0,Yekaterinburg,Paid Ads,Returned
1374,2024-11-21,Dumbbells,Sports,2,3200,5,6080.0,Saint Petersburg,Paid Ads,Delivered
1375,2024-08-18,Yoga Mat,Sports,3,2100,20,5040.0,Yekaterinburg,Paid Ads,Delivered
1376,2024-07-15,Backpack,Sports,2,4100,5,7790.0,Yekaterinburg,Email,Returned
1377,2024-09-07,T-Shirt,Clothing,2,1200,10,2160.0,Saint Petersburg,Social Media,Delivered
1378,2024-05-20,Hoodie,Clothing,1,2900,10,2610.0,Kazan,Email,Cancelled
1379,2024-09-18,Bluetooth Speaker,Electronics,1,4200,10,3780.0,Samara,Social Media,Cancelled
1380,2024-01-22,Serum,Beauty,1,2200,5,2090.0,Nizhny Novgorod,Paid Ads,Delivered
1381,2024-01-17,Perfume,Beauty,1,4800,15,4080.0,Yekaterinburg,Organic Search,Delivered
1382,2024-04-17,Jump Rope,Sports,3,550,10,1485.0,Yekaterinburg,Paid Ads,Cancelled
1383,2024-03-12,Jeans,Clothing,3,3800,5,10830.0,Kazan,Social Media,Cancelled
1384,2024-10-02,Jacket,Clothing,5,8500,0,42500.0,Kazan,Social Media,Cancelled
1385,2024-12-13,Smartphone,Electronics,5,28000,10,126000.0,Moscow,Social Media,Delivered
1386,2024-12-25,Jeans,Clothing,1,3800,0,3800.0,Saint Petersburg,Email,Returned
1387,2024-03-13,Jump Rope,Sports,2,550,0,1100.0,Moscow,Organic Search,Returned
1388,2024-09-20,Pillow,Home & Garden,1,900,5,855.0,Kazan,Organic Search,Delivered
1389,2024-08-22,Desk Lamp,Home & Garden,3,1800,0,5400.0,Yekaterinburg,Paid Ads,Returned
1390,2024-05-17,Pillow,Home & Garden,1,900,5,855.0,Kazan,Email,Delivered
1391,2024-12-15,Headphones,Electronics,1,3500,10,3150.0,Yekaterinburg,Organic Search,Delivered
1392,2024-03-21,Hair Mask,Beauty,1,980,20,784.0,Saint Petersburg,Paid Ads,Delivered
1393,2024-03-22,Desk Lamp,Home & Garden,2,1800,0,3600.0,Novosibirsk,Paid Ads,Delivered
1394,2024-07-21,Rug,Home & Garden,1,5500,0,5500.0,Moscow,Organic Search,Delivered
1395,2024-09-01,Smartphone,Electronics,2,28000,5,53200.0,Yekaterinburg,Organic Search,Delivered
1396,2024-12-22,Desk Lamp,Home & Garden,5,1800,5,8550.0,Saint Petersburg,Email,Delivered
1397,2024-04-27,Face Cream,Beauty,2,1600,0,3200.0,Novosibirsk,Social Media,Delivered
1398,2024-03-11,Shampoo,Beauty,2,650,10,1170.0,Moscow,Direct,Cancelled
1399,2024-01-05,Dumbbells,Sports,1,3200,10,2880.0,Nizhny Novgorod,Paid Ads,Returned
1400,2024-11-11,Shampoo,Beauty,1,650,0,650.0,Samara,Organic Search,Cancelled
1401,2024-07-15,Thermos,Home & Garden,1,1400,0,1400.0,Novosibirsk,Organic Search,Delivered
1402,2024-10-10,Backpack,Sports,2,4100,0,8200.0,Nizhny Novgorod,Organic Search,Delivered
1403,2024-04-15,Backpack,Sports,2,4100,10,7380.0,Novosibirsk,Organic Search,Delivered
1404,2024-09-10,Face Cream,Beauty,1,1600,10,1440.0,Moscow,Direct,Delivered
1405,2024-07-03,Rug,Home & Garden,1,5500,15,4675.0,Yekaterinburg,Social Media,Cancelled
1406,2024-12-15,Sneakers,Clothing,5,6200,10,27900.0,Moscow,Direct,Delivered
1407,2024-01-08,Rug,Home & Garden,1,5500,0,5500.0,Samara,Email,Cancelled
1408,2024-05-26,Water Bottle,Sports,1,890,5,845.5,Nizhny Novgorod,Direct,Cancelled
1409,2024-11-11,Jacket,Clothing,1,8500,0,8500.0,Saint Petersburg,Paid Ads,Cancelled
1410,2024-06-16,Serum,Beauty,2,2200,15,3740.0,Nizhny Novgorod,Organic Search,Delivered
1411,2024-12-23,Shampoo,Beauty,1,650,0,650.0,Yekaterinburg,Organic Search,Returned
1412,2024-11-09,Yoga Mat,Sports,1,2100,10,1890.0,Nizhny Novgorod,Paid Ads,Delivered
1413,2024-01-07,T-Shirt,Clothing,1,1200,20,960.0,Kazan,Direct,Delivered
1414,2024-03-26,Rug,Home & Garden,2,5500,15,9350.0,Nizhny Novgorod,Organic Search,Delivered
1415,2024-06-20,Perfume,Beauty,2,4800,0,9600.0,Kazan,Organic Search,Returned
1416,2024-08-21,Jump Rope,Sports,1,550,15,467.5,Saint Petersburg,Social Media,Delivered
1417,2024-05-10,Bluetooth Speaker,Electronics,2,4200,0,8400.0,Nizhny Novgorod,Direct,Delivered
1418,2024-01-23,Smartphone,Electronics,1,28000,0,28000.0,Saint Petersburg,Paid Ads,Delivered
1419,2024-10-10,Shampoo,Beauty,1,650,5,617.5,Nizhny Novgorod,Social Media,Delivered
1420,2024-02-09,Jump Rope,Sports,1,550,10,495.0,Moscow,Paid Ads,Delivered
1421,2024-09-21,Smart Watch,Electronics,1,9500,5,9025.0,Novosibirsk,Social Media,Delivered
1422,2024-02-14,Water Bottle,Sports,1,890,0,890.0,Kazan,Social Media,Cancelled
1423,2024-05-04,Perfume,Beauty,2,4800,5,9120.0,Samara,Paid Ads,Cancelled
1424,2024-05-05,T-Shirt,Clothing,4,1200,0,4800.0,Kazan,Social Media,Delivered
1425,2024-06-20,Smart Watch,Electronics,3,9500,10,25650.0,Moscow,Paid Ads,Cancelled
1426,2024-05-01,Hair Mask,Beauty,5,980,20,3920.0,Saint Petersburg,Social Media,Delivered
1427,2024-01-23,Hoodie,Clothing,1,2900,15,2465.0,Yekaterinburg,Organic Search,Cancelled
1428,2024-02-18,Dumbbells,Sports,2,3200,0,6400.0,Kazan,Direct,Delivered
1429,2024-08-10,Jeans,Clothing,1,3800,15,3230.0,Samara,Email,Delivered
1430,2024-06-11,Perfume,Beauty,1,4800,20,3840.0,Saint Petersburg,Direct,Delivered
1431,2024-03-20,Smartphone,Electronics,1,28000,0,28000.0,Moscow,Direct,Delivered
1432,2024-04-16,Perfume,Beauty,1,4800,15,4080.0,Moscow,Paid Ads,Delivered
1433,2024-12-26,Yoga Mat,Sports,1,2100,15,1785.0,Saint Petersburg,Organic Search,Delivered
1434,2024-07-01,Serum,Beauty,1,2200,0,2200.0,Samara,Paid Ads,Delivered
1435,2024-07-26,Serum,Beauty,2,2200,0,4400.0,Yekaterinburg,Organic Search,Delivered
1436,2024-03-03,Headphones,Electronics,3,3500,20,8400.0,Saint Petersburg,Paid Ads,Returned
1437,2024-07-09,Bluetooth Speaker,Electronics,2,4200,15,7140.0,Moscow,Organic Search,Delivered
1438,2024-04-11,Shampoo,Beauty,1,650,15,552.5,Samara,Social Media,Delivered
1439,2024-01-22,Face Cream,Beauty,1,1600,5,1520.0,Samara,Email,Returned
1440,2024-01-16,Hair Mask,Beauty,1,980,0,980.0,Saint Petersburg,Social Media,Delivered
1441,2024-08-16,T-Shirt,Clothing,2,1200,10,2160.0,Nizhny Novgorod,Social Media,Returned
1442,2024-07-29,Water Bottle,Sports,1,890,0,890.0,Saint Petersburg,Email,Delivered
1443,2024-11-25,Dumbbells,Sports,2,3200,15,5440.0,Samara,Organic Search,Returned
1444,2024-07-02,Serum,Beauty,3,2200,0,6600.0,Kazan,Direct,Delivered
1445,2024-07-17,Rug,Home & Garden,1,5500,5,5225.0,Moscow,Social Media,Delivered
1446,2024-08-29,Jump Rope,Sports,3,550,20,1320.0,Saint Petersburg,Organic Search,Delivered
1447,2024-12-02,Jacket,Clothing,2,8500,10,15300.0,Nizhny Novgorod,Organic Search,Delivered
1448,2024-10-21,Perfume,Beauty,4,4800,20,15360.0,Saint Petersburg,Paid Ads,Delivered
1449,2024-10-30,Pillow,Home & Garden,4,900,0,3600.0,Nizhny Novgorod,Social Media,Cancelled
1450,2024-10-15,Hoodie,Clothing,4,2900,15,9860.0,Samara,Email,Cancelled
1451,2024-06-07,Sneakers,Clothing,1,6200,0,6200.0,Kazan,Paid Ads,Delivered
1452,2024-09-26,Face Cream,Beauty,1,1600,10,1440.0,Samara,Paid Ads,Delivered
1453,2024-03-31,Desk Lamp,Home & Garden,1,1800,5,1710.0,Saint Petersburg,Organic Search,Cancelled
1454,2024-07-05,Tablet,Electronics,2,22000,10,39600.0,Kazan,Organic Search,Delivered
1455,2024-06-03,Rug,Home & Garden,5,5500,10,24750.0,Yekaterinburg,Email,Delivered
1456,2024-03-30,Backpack,Sports,3,4100,0,12300.0,Kazan,Paid Ads,Returned
1457,2024-06-06,Rug,Home & Garden,1,5500,0,5500.0,Nizhny Novgorod,Direct,Returned
1458,2024-10-17,Smartphone,Electronics,2,28000,20,44800.0,Kazan,Paid Ads,Cancelled
1459,2024-02-23,Shampoo,Beauty,1,650,0,650.0,Novosibirsk,Social Media,Delivered
1460,2024-11-21,Tablet,Electronics,1,22000,0,22000.0,Saint Petersburg,Organic Search,Delivered
1461,2024-05-11,Headphones,Electronics,1,3500,5,3325.0,Yekaterinburg,Paid Ads,Returned
1462,2024-09-09,Perfume,Beauty,2,4800,0,9600.0,Yekaterinburg,Direct,Delivered
1463,2024-03-24,Face Cream,Beauty,3,1600,0,4800.0,Moscow,Social Media,Delivered
1464,2024-02-23,Tablet,Electronics,1,22000,0,22000.0,Nizhny Novgorod,Organic Search,Cancelled
1465,2024-02-17,Organizer,Home & Garden,5,750,15,3187.5,Nizhny Novgorod,Organic Search,Returned
1466,2024-11-30,Hoodie,Clothing,4,2900,0,11600.0,Moscow,Social Media,Delivered
1467,2024-04-07,Serum,Beauty,2,2200,10,3960.0,Novosibirsk,Social Media,Delivered
1468,2024-05-01,Headphones,Electronics,1,3500,5,3325.0,Yekaterinburg,Paid Ads,Delivered
1469,2024-07-03,Smart Watch,Electronics,1,9500,15,8075.0,Nizhny Novgorod,Direct,Returned
1470,2024-04-12,Headphones,Electronics,1,3500,10,3150.0,Moscow,Email,Delivered
1471,2024-06-06,Hair Mask,Beauty,1,980,10,882.0,Moscow,Direct,Returned
1472,2024-04-04,Thermos,Home & Garden,1,1400,5,1330.0,Novosibirsk,Email,Returned
1473,2024-05-14,Jacket,Clothing,2,8500,0,17000.0,Nizhny Novgorod,Organic Search,Delivered
1474,2024-12-08,Organizer,Home & Garden,1,750,10,675.0,Saint Petersburg,Direct,Delivered
1475,2024-07-17,Water Bottle,Sports,5,890,10,4005.0,Yekaterinburg,Direct,Delivered
1476,2024-08-31,Desk Lamp,Home & Garden,1,1800,15,1530.0,Moscow,Direct,Cancelled
1477,2024-09-21,Backpack,Sports,1,4100,20,3280.0,Yekaterinburg,Paid Ads,Delivered
1478,2024-04-18,Jeans,Clothing,1,3800,0,3800.0,Nizhny Novgorod,Email,Delivered
1479,2024-11-17,Hoodie,Clothing,1,2900,15,2465.0,Samara,Organic Search,Delivered
1480,2024-07-17,Water Bottle,Sports,2,890,15,1513.0,Kazan,Email,Delivered
1481,2024-12-24,Backpack,Sports,2,4100,5,7790.0,Yekaterinburg,Paid Ads,Delivered
1482,2024-10-17,Backpack,Sports,3,4100,20,9840.0,Moscow,Direct,Delivered
1483,2024-05-26,Jump Rope,Sports,4,550,0,2200.0,Nizhny Novgorod,Email,Cancelled
1484,2024-11-07,Face Cream,Beauty,1,1600,5,1520.0,Kazan,Direct,Returned
1485,2024-01-20,Perfume,Beauty,2,4800,0,9600.0,Yekaterinburg,Social Media,Delivered
1486,2024-01-11,Pillow,Home & Garden,1,900,15,765.0,Samara,Organic Search,Delivered
1487,2024-03-09,Thermos,Home & Garden,3,1400,0,4200.0,Nizhny Novgorod,Email,Cancelled
1488,2024-11-26,Smartphone,Electronics,1,28000,15,23800.0,Yekaterinburg,Email,Cancelled
1489,2024-07-10,Bluetooth Speaker,Electronics,3,4200,0,12600.0,Nizhny Novgorod,Direct,Returned
1490,2024-03-10,Backpack,Sports,1,4100,0,4100.0,Samara,Paid Ads,Delivered
1491,2024-05-07,Smart Watch,Electronics,1,9500,0,9500.0,Saint Petersburg,Social Media,Delivered
1492,2024-08-25,Water Bottle,Sports,2,890,0,1780.0,Moscow,Paid Ads,Delivered
1493,2024-09-07,Water Bottle,Sports,1,890,15,756.5,Kazan,Direct,Delivered
1494,2024-06-25,Jacket,Clothing,2,8500,10,15300.0,Novosibirsk,Organic Search,Returned
1495,2024-01-26,Hoodie,Clothing,3,2900,0,8700.0,Saint Petersburg,Paid Ads,Delivered
1496,2024-05-17,Serum,Beauty,1,2200,10,1980.0,Samara,Organic Search,Returned
1497,2024-03-08,Hoodie,Clothing,3,2900,0,8700.0,Kazan,Social Media,Delivered
1498,2024-08-04,Perfume,Beauty,1,4800,0,4800.0,Novosibirsk,Direct,Cancelled
1499,2024-07-22,Yoga Mat,Sports,1,2100,20,1680.0,Samara,Social Media,Cancelled
1500,2024-11-27,Backpack,Sports,1,4100,10,3690.0,Yekaterinburg,Organic Search,Delivered
