day,source,msg_id
2026-04-05 00:00:00+00:00,intensives,1020
2026-04-05 00:00:00+00:00,intensives,1021
2026-04-06 00:00:00+00:00,intensives,1022
2026-04-06 00:00:00+00:00,events,1256
2026-04-06 00:00:00+00:00,mailbox,60
2026-04-06 00:00:00+00:00,intensives,1024
2026-04-06 00:00:00+00:00,intensives,1025
2026-04-07 00:00:00+00:00,mailbox,59
2026-04-07 00:00:00+00:00,intensives,1026
2026-04-07 00:00:00+00:00,intensives,1027
2026-04-07 00:00:00+00:00,intensives,1028
2026-04-07 00:00:00+00:00,intensives,1029
2026-04-07 00:00:00+00:00,intensives,1030
2026-04-08 00:00:00+00:00,mailbox,57
2026-04-08 00:00:00+00:00,mailbox,56
2026-04-08 00:00:00+00:00,events,1275
2026-04-08 00:00:00+00:00,events,1277
2026-04-08 00:00:00+00:00,mailbox,55
2026-04-08 00:00:00+00:00,intensives,1035
2026-04-08 00:00:00+00:00,intensives,1037
2026-04-08 00:00:00+00:00,intensives,1038
2026-04-09 00:00:00+00:00,intensives,1039
2026-04-09 00:00:00+00:00,events,1286
2026-04-09 00:00:00+00:00,intensives,1042
2026-04-09 00:00:00+00:00,intensives,1043
2026-04-10 00:00:00+00:00,mailbox,52
2026-04-10 00:00:00+00:00,intensives,1044
2026-04-10 00:00:00+00:00,intensives,1052
2026-04-10 00:00:00+00:00,mailbox,51
2026-04-10 00:00:00+00:00,intensives,1058
2026-04-10 00:00:00+00:00,intensives,1059
2026-04-11 00:00:00+00:00,mailbox,50
2026-04-11 00:00:00+00:00,mailbox,49
2026-04-11 00:00:00+00:00,events,1308
2026-04-11 00:00:00+00:00,events,1309
2026-04-11 00:00:00+00:00,events,1310
2026-04-11 00:00:00+00:00,mailbox,48
2026-04-11 00:00:00+00:00,events,1311
2026-04-11 00:00:00+00:00,events,1312
2026-04-11 00:00:00+00:00,events,1313
2026-04-12 00:00:00+00:00,mailbox,47
2026-04-12 00:00:00+00:00,intensives,1068
2026-04-12 00:00:00+00:00,intensives,1069
2026-04-12 00:00:00+00:00,intensives,1070
2026-04-12 00:00:00+00:00,mailbox,46
2026-04-12 00:00:00+00:00,events,1318
2026-04-12 00:00:00+00:00,intensives,1072
2026-04-13 00:00:00+00:00,mailbox,45
2026-04-13 00:00:00+00:00,intensives,1073
2026-04-13 00:00:00+00:00,intensives,1075
2026-04-13 00:00:00+00:00,intensives,1076
2026-04-13 00:00:00+00:00,intensives,1077
2026-04-13 00:00:00+00:00,intensives,1078
2026-04-14 00:00:00+00:00,mailbox,43
2026-04-14 00:00:00+00:00,mailbox,42
2026-04-14 00:00:00+00:00,events,1331
2026-04-14 00:00:00+00:00,intensives,1082
2026-04-14 00:00:00+00:00,intensives,1083
2026-04-14 00:00:00+00:00,intensives,1084
2026-04-15 00:00:00+00:00,mailbox,41
2026-04-15 00:00:00+00:00,mailbox,40
2026-04-15 00:00:00+00:00,intensives,1086
2026-04-15 00:00:00+00:00,intensives,1087
2026-04-15 00:00:00+00:00,intensives,1088
2026-04-15 00:00:00+00:00,events,1342
2026-04-16 00:00:00+00:00,mailbox,39
2026-04-16 00:00:00+00:00,events,1345
2026-04-16 00:00:00+00:00,events,1346
2026-04-16 00:00:00+00:00,intensives,1093
2026-04-16 00:00:00+00:00,mailbox,38
2026-04-16 00:00:00+00:00,intensives,1094
2026-04-16 00:00:00+00:00,intensives,1095
2026-04-16 00:00:00+00:00,events,1350
2026-04-17 00:00:00+00:00,events,1351
2026-04-17 00:00:00+00:00,intensives,1098
2026-04-18 00:00:00+00:00,mailbox,34
2026-04-18 00:00:00+00:00,mailbox,33
2026-04-18 00:00:00+00:00,intensives,1108
2026-04-19 00:00:00+00:00,intensives,1109
2026-04-19 00:00:00+00:00,intensives,1111
2026-04-19 00:00:00+00:00,intensives,1110
2026-04-20 00:00:00+00:00,mailbox,31
2026-04-20 00:00:00+00:00,events,1374
2026-04-20 00:00:00+00:00,events,1375
2026-04-20 00:00:00+00:00,intensives,1114
2026-04-20 00:00:00+00:00,intensives,1115
2026-04-20 00:00:00+00:00,intensives,1116
2026-04-20 00:00:00+00:00,intensives,1117
2026-04-21 00:00:00+00:00,intensives,1120
2026-04-21 00:00:00+00:00,mailbox,29
2026-04-21 00:00:00+00:00,mailbox,28
2026-04-22 00:00:00+00:00,mailbox,27
2026-04-22 00:00:00+00:00,events,1394
2026-04-22 00:00:00+00:00,intensives,1129
2026-04-23 00:00:00+00:00,intensives,1131
2026-04-23 00:00:00+00:00,intensives,1130
2026-04-23 00:00:00+00:00,intensives,1134
2026-04-25 00:00:00+00:00,events,1421
2026-04-25 00:00:00+00:00,intensives,1149
2026-04-25 00:00:00+00:00,intensives,1150
2026-04-26 00:00:00+00:00,events,1428
2026-04-26 00:00:00+00:00,intensives,1155
2026-04-26 00:00:00+00:00,mailbox,16
2026-04-26 00:00:00+00:00,events,1430
2026-04-26 00:00:00+00:00,intensives,1159
2026-04-27 00:00:00+00:00,intensives,1161
2026-04-27 00:00:00+00:00,events,1435
2026-04-27 00:00:00+00:00,intensives,1162
2026-04-27 00:00:00+00:00,intensives,1164
2026-04-27 00:00:00+00:00,intensives,1165
2026-04-27 00:00:00+00:00,events,1439
2026-04-28 00:00:00+00:00,mailbox,12
2026-04-28 00:00:00+00:00,intensives,1169
2026-04-28 00:00:00+00:00,intensives,1170
2026-04-28 00:00:00+00:00,intensives,1171
2026-04-28 00:00:00+00:00,mailbox,11
2026-04-28 00:00:00+00:00,intensives,1172
2026-04-29 00:00:00+00:00,mailbox,10
2026-04-30 00:00:00+00:00,mailbox,7
2025-09-18 00:00:00+00:00,events,101
2025-09-19 00:00:00+00:00,events,102
2025-09-19 00:00:00+00:00,events,103
2025-09-21 00:00:00+00:00,events,107
2025-09-22 00:00:00+00:00,events,109
2025-09-23 00:00:00+00:00,events,115
2025-09-23 00:00:00+00:00,events,118
2025-09-24 00:00:00+00:00,events,122
2025-09-27 00:00:00+00:00,events,131
2025-09-29 00:00:00+00:00,events,133
2025-09-30 00:00:00+00:00,events,136
2025-10-01 00:00:00+00:00,events,139
2025-10-02 00:00:00+00:00,events,141
2025-10-02 00:00:00+00:00,events,143
2025-10-06 00:00:00+00:00,events,155
2025-10-06 00:00:00+00:00,events,157
2025-10-08 00:00:00+00:00,mailbox,246
2025-10-11 00:00:00+00:00,events,176
2025-10-13 00:00:00+00:00,events,179
2025-10-15 00:00:00+00:00,events,184
2025-10-15 00:00:00+00:00,events,185
2025-10-17 00:00:00+00:00,events,189
2025-10-17 00:00:00+00:00,events,193
2025-10-18 00:00:00+00:00,events,195
2025-10-20 00:00:00+00:00,intensives,23
2025-10-21 00:00:00+00:00,intensives,25
2025-10-22 00:00:00+00:00,events,205
2025-10-22 00:00:00+00:00,intensives,38
2025-10-22 00:00:00+00:00,events,208
2025-10-24 00:00:00+00:00,events,219
2025-10-24 00:00:00+00:00,events,221
2025-10-27 00:00:00+00:00,events,224
2025-10-28 00:00:00+00:00,intensives,54
2025-10-29 00:00:00+00:00,events,228
2025-10-29 00:00:00+00:00,events,232
2025-10-30 00:00:00+00:00,events,241
2025-10-31 00:00:00+00:00,events,243
2025-10-31 00:00:00+00:00,events,247
2025-11-01 00:00:00+00:00,events,251
2025-11-02 00:00:00+00:00,intensives,75
2025-11-03 00:00:00+00:00,intensives,76
2025-11-04 00:00:00+00:00,events,256
2025-11-08 00:00:00+00:00,events,273
2025-11-08 00:00:00+00:00,events,275
2025-11-11 00:00:00+00:00,events,279
2025-11-11 00:00:00+00:00,events,280
2025-11-12 00:00:00+00:00,events,285
2025-11-13 00:00:00+00:00,events,288
2025-11-13 00:00:00+00:00,events,289
2025-11-14 00:00:00+00:00,events,291
2025-11-14 00:00:00+00:00,events,298
2025-11-15 00:00:00+00:00,intensives,127
2025-11-16 00:00:00+00:00,events,305
2025-11-17 00:00:00+00:00,events,307
2025-11-17 00:00:00+00:00,events,309
2025-11-18 00:00:00+00:00,events,311
2025-11-18 00:00:00+00:00,events,317
2025-11-18 00:00:00+00:00,events,318
2025-11-19 00:00:00+00:00,events,320
2025-11-20 00:00:00+00:00,events,324
2025-11-20 00:00:00+00:00,events,326
2025-11-20 00:00:00+00:00,events,327
2025-11-21 00:00:00+00:00,events,332
2025-11-22 00:00:00+00:00,events,333
2025-11-23 00:00:00+00:00,intensives,154
2025-11-24 00:00:00+00:00,events,339
2025-11-24 00:00:00+00:00,events,337
2025-11-25 00:00:00+00:00,events,345
2025-11-28 00:00:00+00:00,events,348
2025-11-28 00:00:00+00:00,events,350
2025-11-29 00:00:00+00:00,events,352
2025-11-29 00:00:00+00:00,events,353
2025-11-30 00:00:00+00:00,events,355
2025-12-01 00:00:00+00:00,events,357
2025-12-01 00:00:00+00:00,intensives,199
2025-12-01 00:00:00+00:00,events,361
2025-12-02 00:00:00+00:00,events,363
2025-12-02 00:00:00+00:00,events,364
2025-12-03 00:00:00+00:00,events,366
2025-12-03 00:00:00+00:00,intensives,211
2025-12-04 00:00:00+00:00,events,374
2025-12-04 00:00:00+00:00,events,375
2025-12-04 00:00:00+00:00,intensives,217
2025-12-05 00:00:00+00:00,events,378
2025-12-05 00:00:00+00:00,events,380
2025-12-06 00:00:00+00:00,intensives,225
2025-12-07 00:00:00+00:00,events,385
2025-12-08 00:00:00+00:00,events,387
2025-12-09 00:00:00+00:00,events,388
2025-12-11 00:00:00+00:00,intensives,232
2025-12-11 00:00:00+00:00,events,400
2025-12-12 00:00:00+00:00,events,403
2025-12-12 00:00:00+00:00,events,410
2025-12-12 00:00:00+00:00,events,412
2025-12-13 00:00:00+00:00,intensives,247
2025-12-13 00:00:00+00:00,events,415
2025-12-13 00:00:00+00:00,events,417
2025-12-14 00:00:00+00:00,events,418
2025-12-15 00:00:00+00:00,events,422
2025-12-15 00:00:00+00:00,events,425
2025-12-15 00:00:00+00:00,events,420
2025-12-16 00:00:00+00:00,events,428
2025-12-16 00:00:00+00:00,events,429
2025-12-16 00:00:00+00:00,events,430
2025-12-16 00:00:00+00:00,events,431
2025-12-17 00:00:00+00:00,events,439
2025-12-17 00:00:00+00:00,events,437
2025-12-18 00:00:00+00:00,events,443
2025-12-18 00:00:00+00:00,events,444
2025-12-19 00:00:00+00:00,events,446
2025-12-19 00:00:00+00:00,events,448
2025-12-20 00:00:00+00:00,events,449
2025-12-20 00:00:00+00:00,events,451
2025-12-21 00:00:00+00:00,events,452
2025-12-22 00:00:00+00:00,events,463
2025-12-22 00:00:00+00:00,events,469
2025-12-23 00:00:00+00:00,events,470
2025-12-23 00:00:00+00:00,events,472
2025-12-23 00:00:00+00:00,events,474
2025-12-23 00:00:00+00:00,intensives,307
2025-12-24 00:00:00+00:00,events,478
2025-12-24 00:00:00+00:00,events,482
2025-12-24 00:00:00+00:00,mailbox,184
2025-12-24 00:00:00+00:00,events,484
2025-12-24 00:00:00+00:00,events,485
2025-12-24 00:00:00+00:00,events,486
2025-12-25 00:00:00+00:00,intensives,319
2025-12-25 00:00:00+00:00,events,491
2025-12-25 00:00:00+00:00,events,492
2025-12-26 00:00:00+00:00,events,502
2025-12-26 00:00:00+00:00,events,504
2025-12-26 00:00:00+00:00,events,505
2025-12-27 00:00:00+00:00,intensives,337
2025-12-27 00:00:00+00:00,events,514
2025-12-28 00:00:00+00:00,intensives,345
2025-12-28 00:00:00+00:00,intensives,346
2025-12-29 00:00:00+00:00,events,523
2025-12-29 00:00:00+00:00,events,524
2025-12-30 00:00:00+00:00,intensives,351
2026-01-01 00:00:00+00:00,events,528
2026-01-02 00:00:00+00:00,events,530
2026-01-02 00:00:00+00:00,events,532
2026-01-03 00:00:00+00:00,intensives,360
2026-01-03 00:00:00+00:00,intensives,361
2026-01-04 00:00:00+00:00,events,538
2026-01-04 00:00:00+00:00,intensives,363
2026-01-05 00:00:00+00:00,events,544
2026-01-05 00:00:00+00:00,events,542
2026-01-05 00:00:00+00:00,events,546
2026-01-05 00:00:00+00:00,events,547
2026-01-06 00:00:00+00:00,events,548
2026-01-06 00:00:00+00:00,events,550
2026-01-06 00:00:00+00:00,events,556
2026-01-07 00:00:00+00:00,events,560
2026-01-07 00:00:00+00:00,intensives,383
2026-01-08 00:00:00+00:00,events,565
2026-01-08 00:00:00+00:00,events,568
2026-01-08 00:00:00+00:00,events,566
2026-01-08 00:00:00+00:00,events,569
2026-01-09 00:00:00+00:00,events,573
2026-01-09 00:00:00+00:00,events,578
2026-01-10 00:00:00+00:00,events,580
2026-01-10 00:00:00+00:00,events,581
2026-01-10 00:00:00+00:00,events,582
2026-01-11 00:00:00+00:00,intensives,408
2026-01-11 00:00:00+00:00,events,586
2026-01-11 00:00:00+00:00,intensives,411
2026-01-12 00:00:00+00:00,events,589
2026-01-12 00:00:00+00:00,events,588
2026-01-12 00:00:00+00:00,events,590
2026-01-12 00:00:00+00:00,events,591
2026-01-12 00:00:00+00:00,intensives,417
2026-01-13 00:00:00+00:00,events,595
2026-01-13 00:00:00+00:00,intensives,420
2026-01-13 00:00:00+00:00,events,598
2026-01-13 00:00:00+00:00,events,602
2026-01-14 00:00:00+00:00,events,603
2026-01-14 00:00:00+00:00,events,604
2026-01-14 00:00:00+00:00,events,605
2026-01-14 00:00:00+00:00,events,606
2026-01-14 00:00:00+00:00,events,610
2026-01-15 00:00:00+00:00,intensives,438
2026-01-15 00:00:00+00:00,intensives,439
2026-01-15 00:00:00+00:00,intensives,443
2026-01-15 00:00:00+00:00,events,620
2026-01-15 00:00:00+00:00,events,621
2026-01-15 00:00:00+00:00,events,623
2026-01-16 00:00:00+00:00,intensives,449
2026-01-16 00:00:00+00:00,intensives,451
2026-01-16 00:00:00+00:00,events,629
2026-01-17 00:00:00+00:00,events,631
2026-01-17 00:00:00+00:00,events,633
2026-01-17 00:00:00+00:00,intensives,459
2026-01-17 00:00:00+00:00,intensives,460
2026-01-18 00:00:00+00:00,events,638
2026-01-18 00:00:00+00:00,intensives,463
2026-01-18 00:00:00+00:00,events,640
2026-01-18 00:00:00+00:00,events,641
2026-01-19 00:00:00+00:00,events,643
2026-01-19 00:00:00+00:00,intensives,468
2026-01-19 00:00:00+00:00,intensives,469
2026-01-19 00:00:00+00:00,events,647
2026-01-19 00:00:00+00:00,intensives,470
2026-01-20 00:00:00+00:00,events,648
2026-01-20 00:00:00+00:00,events,649
2026-01-20 00:00:00+00:00,events,651
2026-01-20 00:00:00+00:00,events,653
2026-01-21 00:00:00+00:00,events,656
2026-01-21 00:00:00+00:00,events,660
2026-01-21 00:00:00+00:00,events,659
2026-01-21 00:00:00+00:00,events,657
2026-01-21 00:00:00+00:00,events,662
2026-01-21 00:00:00+00:00,events,663
2026-01-22 00:00:00+00:00,events,665
2026-01-22 00:00:00+00:00,events,666
2026-01-22 00:00:00+00:00,events,671
2026-01-22 00:00:00+00:00,events,677
2026-01-23 00:00:00+00:00,events,679
2026-01-23 00:00:00+00:00,events,681
2026-01-23 00:00:00+00:00,events,683
2026-01-24 00:00:00+00:00,events,685
2026-01-24 00:00:00+00:00,events,687
2026-01-24 00:00:00+00:00,events,689
2026-01-24 00:00:00+00:00,events,690
2026-01-25 00:00:00+00:00,events,693
2026-01-25 00:00:00+00:00,events,694
2026-01-25 00:00:00+00:00,intensives,520
2026-01-26 00:00:00+00:00,events,698
2026-01-26 00:00:00+00:00,events,699
2026-01-26 00:00:00+00:00,events,701
2026-01-27 00:00:00+00:00,intensives,527
2026-01-27 00:00:00+00:00,events,705
2026-01-28 00:00:00+00:00,events,706
2026-01-28 00:00:00+00:00,events,708
2026-01-28 00:00:00+00:00,intensives,534
2026-01-28 00:00:00+00:00,events,717
2026-01-29 00:00:00+00:00,intensives,542
2026-01-29 00:00:00+00:00,events,720
2026-01-29 00:00:00+00:00,events,721
2026-01-29 00:00:00+00:00,intensives,546
2026-01-29 00:00:00+00:00,events,723
2026-01-30 00:00:00+00:00,intensives,548
2026-01-30 00:00:00+00:00,intensives,551
2026-01-31 00:00:00+00:00,events,730
2026-01-31 00:00:00+00:00,events,731
2026-01-31 00:00:00+00:00,events,736
2026-02-01 00:00:00+00:00,intensives,562
2026-02-02 00:00:00+00:00,mailbox,145
2026-02-02 00:00:00+00:00,intensives,566
2026-02-02 00:00:00+00:00,events,743
2026-02-03 00:00:00+00:00,events,746
2026-02-03 00:00:00+00:00,events,748
2026-02-03 00:00:00+00:00,events,751
2026-02-04 00:00:00+00:00,events,752
2026-02-04 00:00:00+00:00,events,754
2026-02-04 00:00:00+00:00,events,753
2026-02-04 00:00:00+00:00,events,755
2026-02-04 00:00:00+00:00,events,757
2026-02-04 00:00:00+00:00,events,759
2026-02-04 00:00:00+00:00,events,761
2026-02-05 00:00:00+00:00,events,764
2026-02-05 00:00:00+00:00,events,765
2026-02-05 00:00:00+00:00,events,766
2026-02-06 00:00:00+00:00,events,767
2026-02-06 00:00:00+00:00,events,772
2026-02-06 00:00:00+00:00,intensives,590
2026-02-07 00:00:00+00:00,events,785
2026-02-07 00:00:00+00:00,events,782
2026-02-07 00:00:00+00:00,events,783
2026-02-07 00:00:00+00:00,events,787
2026-02-07 00:00:00+00:00,events,788
2026-02-08 00:00:00+00:00,intensives,603
2026-02-09 00:00:00+00:00,events,792
2026-02-09 00:00:00+00:00,events,793
2026-02-09 00:00:00+00:00,events,796
2026-02-10 00:00:00+00:00,events,799
2026-02-10 00:00:00+00:00,events,802
2026-02-11 00:00:00+00:00,events,805
2026-02-11 00:00:00+00:00,events,806
2026-02-11 00:00:00+00:00,intensives,618
2026-02-11 00:00:00+00:00,intensives,619
2026-02-11 00:00:00+00:00,intensives,620
2026-02-12 00:00:00+00:00,events,818
2026-02-12 00:00:00+00:00,events,819
2026-02-13 00:00:00+00:00,events,821
2026-02-13 00:00:00+00:00,events,829
2026-02-14 00:00:00+00:00,events,840
2026-02-14 00:00:00+00:00,events,841
2026-02-15 00:00:00+00:00,events,843
2026-02-15 00:00:00+00:00,events,845
2026-02-15 00:00:00+00:00,events,846
2026-02-16 00:00:00+00:00,events,849
2026-02-17 00:00:00+00:00,intensives,664
2026-02-17 00:00:00+00:00,events,865
2026-02-17 00:00:00+00:00,intensives,672
2026-02-17 00:00:00+00:00,events,871
2026-02-18 00:00:00+00:00,events,874
2026-02-18 00:00:00+00:00,events,872
2026-02-18 00:00:00+00:00,events,873
2026-02-18 00:00:00+00:00,events,878
2026-02-19 00:00:00+00:00,events,887
2026-02-19 00:00:00+00:00,events,890
2026-02-20 00:00:00+00:00,events,895
2026-02-20 00:00:00+00:00,events,896
2026-02-20 00:00:00+00:00,intensives,687
2026-02-20 00:00:00+00:00,events,901
2026-02-21 00:00:00+00:00,events,903
2026-02-21 00:00:00+00:00,events,904
2026-02-21 00:00:00+00:00,intensives,693
2026-02-21 00:00:00+00:00,events,907
2026-02-21 00:00:00+00:00,events,908
2026-02-21 00:00:00+00:00,events,909
2026-02-22 00:00:00+00:00,events,911
2026-02-22 00:00:00+00:00,events,913
2026-02-22 00:00:00+00:00,events,914
2026-02-22 00:00:00+00:00,events,920
2026-02-22 00:00:00+00:00,events,921
2026-02-23 00:00:00+00:00,events,927
2026-02-23 00:00:00+00:00,events,926
2026-02-23 00:00:00+00:00,events,928
2026-02-23 00:00:00+00:00,events,929
2026-02-24 00:00:00+00:00,intensives,716
2026-02-24 00:00:00+00:00,events,939
2026-02-25 00:00:00+00:00,events,944
2026-02-25 00:00:00+00:00,events,949
2026-02-25 00:00:00+00:00,events,950
2026-02-26 00:00:00+00:00,events,959
2026-02-26 00:00:00+00:00,events,951
2026-02-26 00:00:00+00:00,events,952
2026-02-26 00:00:00+00:00,events,953
2026-02-26 00:00:00+00:00,events,961
2026-02-26 00:00:00+00:00,events,958
2026-02-27 00:00:00+00:00,events,964
2026-02-27 00:00:00+00:00,events,965
2026-02-27 00:00:00+00:00,events,966
2026-02-27 00:00:00+00:00,events,970
2026-02-28 00:00:00+00:00,events,971
2026-02-28 00:00:00+00:00,events,973
2026-03-01 00:00:00+00:00,events,978
2026-03-01 00:00:00+00:00,intensives,752
2026-03-02 00:00:00+00:00,events,980
2026-03-02 00:00:00+00:00,events,981
2026-03-02 00:00:00+00:00,events,982
2026-03-02 00:00:00+00:00,events,983
2026-03-03 00:00:00+00:00,intensives,758
2026-03-03 00:00:00+00:00,events,987
2026-03-03 00:00:00+00:00,intensives,761
2026-03-03 00:00:00+00:00,events,992
2026-03-03 00:00:00+00:00,events,990
2026-03-03 00:00:00+00:00,events,991
2026-03-04 00:00:00+00:00,events,994
2026-03-04 00:00:00+00:00,events,995
2026-03-04 00:00:00+00:00,events,997
2026-03-04 00:00:00+00:00,events,999
2026-03-04 00:00:00+00:00,events,1000
2026-03-05 00:00:00+00:00,intensives,772
2026-03-05 00:00:00+00:00,events,1012
2026-03-05 00:00:00+00:00,events,1005
2026-03-05 00:00:00+00:00,events,1007
2026-03-05 00:00:00+00:00,events,1008
2026-03-05 00:00:00+00:00,events,1010
2026-03-06 00:00:00+00:00,intensives,783
2026-03-06 00:00:00+00:00,events,1016
2026-03-06 00:00:00+00:00,events,1018
2026-03-06 00:00:00+00:00,events,1017
2026-03-07 00:00:00+00:00,events,1019
2026-03-07 00:00:00+00:00,events,1020
2026-03-07 00:00:00+00:00,events,1022
2026-03-07 00:00:00+00:00,events,1021
2026-03-07 00:00:00+00:00,events,1023
2026-03-08 00:00:00+00:00,intensives,800
2026-03-08 00:00:00+00:00,intensives,801
2026-03-08 00:00:00+00:00,events,1032
2026-03-09 00:00:00+00:00,events,1034
2026-03-09 00:00:00+00:00,events,1035
2026-03-09 00:00:00+00:00,events,1037
2026-03-09 00:00:00+00:00,events,1038
2026-03-09 00:00:00+00:00,intensives,810
2026-03-09 00:00:00+00:00,events,1042
2026-03-10 00:00:00+00:00,intensives,823
2026-03-10 00:00:00+00:00,events,1050
2026-03-10 00:00:00+00:00,events,1044
2026-03-10 00:00:00+00:00,events,1051
2026-03-11 00:00:00+00:00,events,1055
2026-03-11 00:00:00+00:00,intensives,832
2026-03-11 00:00:00+00:00,events,1066
2026-03-11 00:00:00+00:00,events,1064
2026-03-11 00:00:00+00:00,events,1065
2026-03-12 00:00:00+00:00,events,1073
2026-03-12 00:00:00+00:00,events,1071
2026-03-12 00:00:00+00:00,events,1074
2026-03-12 00:00:00+00:00,events,1075
2026-03-12 00:00:00+00:00,events,1076
2026-03-12 00:00:00+00:00,events,1077
2026-03-12 00:00:00+00:00,intensives,852
2026-03-13 00:00:00+00:00,events,1081
2026-03-13 00:00:00+00:00,events,1079
2026-03-13 00:00:00+00:00,events,1082
2026-03-13 00:00:00+00:00,events,1084
2026-03-14 00:00:00+00:00,events,1087
2026-03-14 00:00:00+00:00,events,1097
2026-03-14 00:00:00+00:00,events,1094
2026-03-14 00:00:00+00:00,events,1098
2026-03-15 00:00:00+00:00,events,1105
2026-03-15 00:00:00+00:00,events,1099
2026-03-15 00:00:00+00:00,events,1100
2026-03-15 00:00:00+00:00,intensives,875
2026-03-15 00:00:00+00:00,events,1104
2026-03-16 00:00:00+00:00,events,1106
2026-03-16 00:00:00+00:00,events,1109
2026-03-16 00:00:00+00:00,events,1108
2026-03-16 00:00:00+00:00,events,1111
2026-03-16 00:00:00+00:00,events,1110
2026-03-16 00:00:00+00:00,events,1112
2026-03-17 00:00:00+00:00,events,1113
2026-03-17 00:00:00+00:00,events,1116
2026-03-17 00:00:00+00:00,events,1115
2026-03-17 00:00:00+00:00,events,1117
2026-03-17 00:00:00+00:00,events,1118
2026-03-18 00:00:00+00:00,events,1120
2026-03-18 00:00:00+00:00,mailbox,90
2026-03-18 00:00:00+00:00,events,1123
2026-03-19 00:00:00+00:00,events,1131
2026-03-19 00:00:00+00:00,mailbox,88
2026-03-19 00:00:00+00:00,events,1133
2026-03-19 00:00:00+00:00,events,1135
2026-03-20 00:00:00+00:00,events,1136
2026-03-20 00:00:00+00:00,events,1137
2026-03-20 00:00:00+00:00,events,1142
2026-03-20 00:00:00+00:00,intensives,914
2026-03-21 00:00:00+00:00,events,1143
2026-03-21 00:00:00+00:00,events,1146
2026-03-21 00:00:00+00:00,events,1144
2026-03-22 00:00:00+00:00,events,1147
2026-03-23 00:00:00+00:00,events,1149
2026-03-23 00:00:00+00:00,events,1150
2026-03-23 00:00:00+00:00,events,1152
2026-03-24 00:00:00+00:00,events,1153
2026-03-24 00:00:00+00:00,events,1156
2026-03-24 00:00:00+00:00,intensives,927
2026-03-24 00:00:00+00:00,intensives,928
2026-03-24 00:00:00+00:00,events,1159
2026-03-24 00:00:00+00:00,intensives,933
2026-03-25 00:00:00+00:00,intensives,938
2026-03-25 00:00:00+00:00,intensives,939
2026-03-25 00:00:00+00:00,events,1163
2026-03-25 00:00:00+00:00,intensives,941
2026-03-25 00:00:00+00:00,events,1171
2026-03-25 00:00:00+00:00,events,1172
2026-03-26 00:00:00+00:00,intensives,950
2026-03-26 00:00:00+00:00,intensives,958
2026-03-26 00:00:00+00:00,events,1181
2026-03-26 00:00:00+00:00,events,1183
2026-03-26 00:00:00+00:00,events,1186
2026-03-26 00:00:00+00:00,events,1187
2026-03-27 00:00:00+00:00,events,1190
2026-03-27 00:00:00+00:00,events,1189
2026-03-27 00:00:00+00:00,events,1191
2026-03-27 00:00:00+00:00,events,1192
2026-03-28 00:00:00+00:00,events,1194
2026-03-28 00:00:00+00:00,events,1195
2026-03-28 00:00:00+00:00,events,1196
2026-03-28 00:00:00+00:00,events,1197
2026-03-29 00:00:00+00:00,events,1198
2026-03-29 00:00:00+00:00,events,1201
2026-03-29 00:00:00+00:00,events,1200
2026-03-29 00:00:00+00:00,events,1207
2026-03-30 00:00:00+00:00,events,1209
2026-03-30 00:00:00+00:00,events,1208
2026-03-30 00:00:00+00:00,events,1211
2026-03-30 00:00:00+00:00,events,1214
2026-03-31 00:00:00+00:00,events,1224
2026-03-31 00:00:00+00:00,events,1225
2026-03-31 00:00:00+00:00,events,1226
2026-03-31 00:00:00+00:00,events,1227
2026-03-31 00:00:00+00:00,intensives,1002
2026-04-01 00:00:00+00:00,intensives,1003
2026-04-01 00:00:00+00:00,events,1235
2026-04-01 00:00:00+00:00,events,1236
2026-04-01 00:00:00+00:00,events,1237
2026-04-02 00:00:00+00:00,events,1238
2026-04-02 00:00:00+00:00,events,1239
2026-04-02 00:00:00+00:00,events,1240
2026-04-02 00:00:00+00:00,events,1241
2026-04-03 00:00:00+00:00,events,1242
2026-04-03 00:00:00+00:00,events,1243
2026-04-03 00:00:00+00:00,events,1246
2026-04-03 00:00:00+00:00,intensives,1013
2026-04-03 00:00:00+00:00,events,1247
2026-04-04 00:00:00+00:00,events,1249
2026-04-04 00:00:00+00:00,events,1250
2026-04-04 00:00:00+00:00,events,1251
2026-04-05 00:00:00+00:00,events,1252
2026-04-05 00:00:00+00:00,events,1253
2026-04-05 00:00:00+00:00,events,1254
2026-04-06 00:00:00+00:00,events,1255
2026-04-06 00:00:00+00:00,intensives,1023
2026-04-06 00:00:00+00:00,events,1260
2026-04-06 00:00:00+00:00,events,1257
2026-04-06 00:00:00+00:00,events,1258
2026-04-07 00:00:00+00:00,events,1263
2026-04-07 00:00:00+00:00,events,1262
2026-04-07 00:00:00+00:00,events,1264
2026-04-07 00:00:00+00:00,events,1265
2026-04-07 00:00:00+00:00,events,1266
2026-04-08 00:00:00+00:00,intensives,1031
2026-04-08 00:00:00+00:00,intensives,1033
2026-04-08 00:00:00+00:00,events,1280
2026-04-08 00:00:00+00:00,events,1278
2026-04-08 00:00:00+00:00,events,1283
2026-04-09 00:00:00+00:00,events,1284
2026-04-09 00:00:00+00:00,intensives,1040
2026-04-09 00:00:00+00:00,events,1288
2026-04-09 00:00:00+00:00,events,1289
2026-04-10 00:00:00+00:00,events,1290
2026-04-10 00:00:00+00:00,events,1298
